txn_id,customer_id,txn_ts,store_id,channel,gross_revenue,items_count
T0000026093,5984,2025-03-05 16:53:00,9,Store,19.43,3
T0000026094,6140,2025-03-05 19:33:00,19,Store,62.52,8
T0000026095,6156,2025-03-05 15:11:00,33,Store,16.23,2
T0000026096,6237,2025-03-05 16:40:00,116,Online,9.57,1
T0000026097,6389,2025-03-05 19:23:00,32,Store,19.61,4
T0000026098,6437,2025-03-05 20:36:00,114,Store,17.85,3
T0000026099,6574,2025-03-05 10:29:00,83,Online,12.98,3
T0000026100,6614,2025-03-05 19:52:00,8,Store,22.33,3
T0000026101,6624,2025-03-05 12:35:00,25,Online,30.59,3
T0000026102,6677,2025-03-05 11:17:00,115,Store,16.91,3
T0000026103,6677,2025-03-05 18:09:00,4,Store,17.98,1
T0000026104,6771,2025-03-05 17:02:00,92,Store,9.47,1
T0000026105,6846,2025-03-05 12:01:00,102,Online,37.96,6
T0000026106,6855,2025-03-05 18:40:00,88,Store,56.04,7
T0000026107,7118,2025-03-05 20:56:00,115,Store,14.63,2
T0000026108,7118,2025-03-05 14:59:00,113,Store,11.83,1
T0000026109,7277,2025-03-05 18:35:00,21,Store,14.0,3
T0000026110,7311,2025-03-05 18:01:00,10,Store,10.71,3
T0000026111,7396,2025-03-05 11:42:00,104,Store,14.15,1
T0000026112,7426,2025-03-05 20:12:00,53,Store,26.94,5
T0000026113,7602,2025-03-05 11:23:00,43,Online,83.65,11
T0000026114,7644,2025-03-05 11:48:00,80,Store,21.6,4
T0000026115,7769,2025-03-05 08:16:00,49,Store,27.19,3
T0000026116,7779,2025-03-05 19:00:00,72,Store,13.34,1
T0000026117,7927,2025-03-05 10:33:00,78,Online,17.13,1
T0000026118,7937,2025-03-05 15:04:00,116,Store,31.22,4
T0000026119,8329,2025-03-05 20:40:00,70,Store,15.08,2
T0000026120,8496,2025-03-05 19:15:00,86,Online,23.24,2
T0000026121,8690,2025-03-05 17:12:00,21,Store,24.93,3
T0000026122,8700,2025-03-05 11:53:00,85,Store,49.6,6
T0000026123,8700,2025-03-05 13:45:00,77,Store,28.36,2
T0000026124,8803,2025-03-05 18:53:00,21,Store,25.37,3
T0000026125,8889,2025-03-05 11:50:00,15,Store,63.55,8
T0000026126,8918,2025-03-05 11:44:00,25,Online,17.61,1
T0000026127,8949,2025-03-05 13:14:00,109,Store,14.97,2
T0000026128,8964,2025-03-05 10:42:00,58,Store,11.98,4
T0000026129,9106,2025-03-05 14:13:00,9,Store,8.75,1
T0000026130,9170,2025-03-05 09:38:00,8,Store,13.85,1
T0000026131,9618,2025-03-05 18:19:00,37,Store,16.89,1
T0000026132,9623,2025-03-05 19:05:00,94,Store,40.48,3
T0000026133,9640,2025-03-05 19:30:00,78,Online,67.18,7
T0000026134,9703,2025-03-05 17:58:00,63,Online,11.75,1
T0000026135,9703,2025-03-05 20:02:00,58,Store,10.3,1
T0000026136,9975,2025-03-05 16:55:00,86,Store,22.59,3
T0000026137,10105,2025-03-05 18:26:00,67,Online,7.5,1
T0000026138,10161,2025-03-05 19:37:00,81,Online,10.31,1
T0000026139,10173,2025-03-05 20:33:00,8,Store,21.01,3
T0000026140,10198,2025-03-05 11:34:00,12,Store,32.4,4
T0000026141,10374,2025-03-05 09:17:00,74,Store,49.92,4
T0000026142,10403,2025-03-05 19:16:00,18,Store,13.83,2
T0000026143,10438,2025-03-05 18:02:00,90,Store,16.62,3
T0000026144,10447,2025-03-05 09:19:00,17,Online,14.19,2
T0000026145,10477,2025-03-05 11:58:00,114,Store,9.1,2
T0000026146,10499,2025-03-05 16:09:00,98,Store,10.87,3
T0000026147,10673,2025-03-05 09:52:00,49,Online,23.25,2
T0000026148,10695,2025-03-05 18:40:00,60,Online,6.23,1
T0000026149,10709,2025-03-05 16:46:00,91,Store,21.48,4
T0000026150,10715,2025-03-05 09:53:00,53,Store,8.8,1
T0000026151,10985,2025-03-05 17:57:00,41,Online,26.39,2
T0000026152,11135,2025-03-05 17:43:00,57,Store,10.89,2
T0000026153,11135,2025-03-05 11:51:00,22,Store,33.58,1
T0000026154,11236,2025-03-05 16:39:00,111,Store,22.91,1
T0000026155,11268,2025-03-05 13:06:00,115,Store,21.18,3
T0000026156,11268,2025-03-05 13:35:00,9,Store,14.15,2
T0000026157,11279,2025-03-05 19:05:00,108,Store,33.06,4
T0000026158,11338,2025-03-05 15:21:00,73,Store,21.31,1
T0000026159,11338,2025-03-05 08:36:00,66,Store,21.33,3
T0000026160,11384,2025-03-05 20:02:00,57,Store,22.78,2
T0000026161,11424,2025-03-05 09:21:00,9,Store,32.98,5
T0000026162,11481,2025-03-05 15:22:00,85,Store,16.99,2
T0000026163,11495,2025-03-05 14:53:00,64,Store,13.58,1
T0000026164,11505,2025-03-05 17:52:00,97,Store,11.89,1
T0000026165,11569,2025-03-05 20:30:00,28,Store,6.04,1
T0000026166,11592,2025-03-05 12:05:00,83,Store,37.16,4
T0000026167,11641,2025-03-05 13:07:00,48,Store,15.35,2
T0000026168,11673,2025-03-05 15:32:00,105,Store,12.77,2
T0000026169,11724,2025-03-05 12:24:00,67,Store,32.08,5
T0000026170,11902,2025-03-05 18:36:00,73,Store,12.26,2
T0000026171,11902,2025-03-05 17:47:00,23,Store,20.71,4
T0000026172,11926,2025-03-05 20:50:00,53,Store,16.77,1
T0000026173,12057,2025-03-05 17:47:00,96,Online,13.09,1
T0000026174,12257,2025-03-05 20:09:00,13,Store,17.07,1
T0000026175,12281,2025-03-05 09:18:00,74,Store,40.31,4
T0000026176,12315,2025-03-05 10:39:00,46,Store,25.98,4
T0000026177,12325,2025-03-05 12:01:00,97,Store,8.29,1
T0000026178,12373,2025-03-05 13:01:00,80,Store,8.79,1
T0000026179,12613,2025-03-05 19:24:00,110,Store,36.6,6
T0000026180,12625,2025-03-05 09:12:00,104,Online,6.54,1
T0000026181,12673,2025-03-05 19:34:00,65,Store,20.36,3
T0000026182,12897,2025-03-05 17:09:00,70,Store,8.45,1
T0000026183,13164,2025-03-05 10:14:00,104,Store,17.07,2
T0000026184,13170,2025-03-05 18:52:00,69,Online,28.83,3
T0000026185,13177,2025-03-05 15:27:00,47,Store,19.81,2
T0000026186,13287,2025-03-05 17:25:00,16,Store,41.9,4
T0000026187,13575,2025-03-05 12:27:00,84,Store,23.77,2
T0000026188,13671,2025-03-05 19:31:00,96,Store,8.49,1
T0000026189,13671,2025-03-05 11:22:00,2,Store,23.97,3
T0000026190,13748,2025-03-05 17:21:00,49,Store,23.26,3
T0000026191,13748,2025-03-05 11:32:00,97,Store,21.57,2
T0000026192,13817,2025-03-05 11:23:00,84,Store,11.91,2
T0000026193,13817,2025-03-05 10:33:00,87,Online,19.02,2
T0000026194,13935,2025-03-05 08:48:00,3,Online,23.72,3
T0000026195,13962,2025-03-05 08:41:00,81,Store,15.73,1
T0000026196,14007,2025-03-05 18:12:00,27,Store,20.03,2
T0000026197,14153,2025-03-05 13:25:00,74,Online,24.54,3
T0000026198,14214,2025-03-05 11:46:00,63,Store,31.77,4
T0000026199,14225,2025-03-05 13:40:00,29,Store,19.04,2
T0000026200,14237,2025-03-05 13:35:00,60,Store,30.5,3
T0000026201,14360,2025-03-05 12:56:00,99,Store,17.6,2
T0000026202,14370,2025-03-05 19:56:00,33,Store,5.92,1
T0000026203,14537,2025-03-05 20:42:00,54,Store,11.06,1
T0000026204,14646,2025-03-05 20:34:00,25,Online,11.56,1
T0000026205,14796,2025-03-05 19:19:00,22,Store,8.53,1
T0000026206,14902,2025-03-05 15:08:00,39,Store,15.42,1
T0000026207,14912,2025-03-05 17:53:00,114,Store,92.82,8
T0000026208,14912,2025-03-05 12:03:00,5,Online,28.98,4
T0000026209,14941,2025-03-05 10:36:00,44,Store,37.16,3
T0000026210,15031,2025-03-05 11:44:00,2,Store,16.37,1
T0000026211,15093,2025-03-05 13:55:00,80,Online,25.13,4
T0000026212,15159,2025-03-05 15:20:00,59,Store,30.19,5
T0000026213,15160,2025-03-05 12:52:00,80,Store,8.95,1
T0000026214,15297,2025-03-05 14:02:00,104,Store,14.36,2
T0000026215,15317,2025-03-05 09:30:00,21,Store,39.16,3
T0000026216,15332,2025-03-05 20:26:00,43,Online,13.15,3
T0000026217,15384,2025-03-05 13:29:00,46,Store,14.79,2
T0000026218,15493,2025-03-05 12:55:00,34,Online,23.45,1
T0000026219,15515,2025-03-05 15:13:00,15,Store,19.72,2
T0000026220,15653,2025-03-05 11:07:00,91,Store,14.22,3
T0000026221,15699,2025-03-05 09:18:00,94,Online,15.86,2
T0000026222,15853,2025-03-05 20:51:00,30,Store,34.76,3
T0000026223,15853,2025-03-05 15:23:00,91,Online,19.35,2
T0000026224,15910,2025-03-05 13:10:00,54,Store,9.81,3
T0000026225,16027,2025-03-05 09:36:00,42,Store,18.07,1
T0000026226,16074,2025-03-05 14:16:00,111,Store,35.12,3
T0000026227,16077,2025-03-05 13:23:00,72,Store,14.34,1
T0000026228,16165,2025-03-05 20:27:00,85,Store,76.72,9
T0000026229,16235,2025-03-05 10:14:00,77,Store,14.93,1
T0000026230,16273,2025-03-05 10:32:00,31,Online,23.28,1
T0000026231,16462,2025-03-05 20:27:00,92,Online,5.8,3
T0000026232,16549,2025-03-05 16:03:00,49,Store,37.42,4
T0000026233,16551,2025-03-05 15:23:00,3,Store,73.97,8
T0000026234,16803,2025-03-05 19:59:00,38,Store,18.15,2
T0000026235,16948,2025-03-05 20:35:00,68,Store,21.7,1
T0000026236,17047,2025-03-05 09:57:00,57,Store,16.08,3
T0000026237,17234,2025-03-05 10:44:00,103,Store,14.65,2
T0000026238,17297,2025-03-05 20:44:00,114,Store,52.86,7
T0000026239,17304,2025-03-05 18:25:00,58,Store,8.57,1
T0000026240,17314,2025-03-05 10:56:00,22,Online,10.91,1
T0000026241,17488,2025-03-05 15:46:00,14,Store,15.0,2
T0000026242,17671,2025-03-05 13:48:00,113,Store,8.63,1
T0000026243,17703,2025-03-05 19:17:00,21,Store,73.89,8
T0000026244,17721,2025-03-05 13:17:00,44,Store,20.85,1
T0000026245,17745,2025-03-05 18:09:00,33,Online,31.45,3
T0000026246,17860,2025-03-05 09:05:00,42,Store,26.63,4
T0000026247,17899,2025-03-05 11:24:00,74,Online,39.46,6
T0000026248,17914,2025-03-05 17:13:00,94,Store,14.91,1
T0000026249,18154,2025-03-05 14:02:00,44,Store,15.45,3
T0000026250,18210,2025-03-05 10:24:00,32,Store,20.96,1
T0000026251,18289,2025-03-05 09:19:00,113,Online,19.27,2
T0000026252,18330,2025-03-05 16:21:00,112,Store,8.53,2
T0000026253,18330,2025-03-05 19:55:00,84,Store,30.4,3
T0000026254,18352,2025-03-05 20:06:00,81,Online,23.31,2
T0000026255,18353,2025-03-05 12:36:00,8,Online,17.88,3
T0000026256,18438,2025-03-05 13:52:00,74,Online,7.32,1
T0000026257,18501,2025-03-05 10:15:00,114,Online,28.21,4
T0000026258,18501,2025-03-05 18:06:00,33,Store,38.97,6
T0000026259,18549,2025-03-05 19:47:00,87,Store,46.34,5
T0000026260,18628,2025-03-05 20:23:00,111,Online,29.2,3
T0000026261,18651,2025-03-05 09:42:00,79,Store,13.43,2
T0000026262,18805,2025-03-05 20:02:00,98,Store,49.03,5
T0000026263,18858,2025-03-05 19:39:00,77,Store,13.52,2
T0000026264,18864,2025-03-05 15:11:00,99,Store,20.27,3
T0000026265,18902,2025-03-05 15:48:00,97,Store,45.84,6
T0000026266,18940,2025-03-05 18:21:00,24,Store,48.97,4
T0000026267,19120,2025-03-05 18:25:00,90,Store,27.68,3
T0000026268,19170,2025-03-05 20:43:00,78,Store,36.59,4
T0000026269,19274,2025-03-05 10:46:00,108,Store,94.0,10
T0000026270,19402,2025-03-05 17:05:00,15,Store,19.65,1
T0000026271,19409,2025-03-05 11:46:00,39,Store,16.62,3
T0000026272,19503,2025-03-05 10:28:00,63,Store,29.41,4
T0000026273,19563,2025-03-05 19:44:00,87,Store,5.34,1
T0000026274,19638,2025-03-05 19:25:00,110,Store,34.83,4
T0000026275,19892,2025-03-05 11:21:00,111,Store,31.61,2
T0000026276,19892,2025-03-05 10:39:00,69,Store,24.5,3
T0000026277,19988,2025-03-05 19:09:00,107,Store,23.03,3
T0000026278,19992,2025-03-05 18:18:00,36,Store,47.63,6
T0000026279,19992,2025-03-05 12:44:00,53,Store,9.95,1
T0000026280,20029,2025-03-05 13:54:00,62,Store,38.41,4
T0000026281,20120,2025-03-05 13:51:00,36,Store,6.31,1
T0000026282,20135,2025-03-05 08:42:00,35,Store,13.36,1
T0000026283,20138,2025-03-05 11:21:00,76,Store,20.46,2
T0000026284,20213,2025-03-05 10:07:00,117,Store,29.1,2
T0000026285,20345,2025-03-05 20:32:00,83,Online,19.61,3
T0000026286,20388,2025-03-05 09:21:00,91,Store,29.54,4
T0000026287,20392,2025-03-05 20:09:00,99,Store,43.73,6
T0000026288,20532,2025-03-05 08:02:00,100,Store,32.98,4
T0000026289,20562,2025-03-05 08:09:00,62,Store,36.68,3
T0000026290,20688,2025-03-05 19:03:00,69,Store,18.42,2
T0000026291,20774,2025-03-05 08:08:00,70,Online,32.08,4
T0000026292,20841,2025-03-05 09:38:00,55,Store,20.7,4
T0000026293,21046,2025-03-05 11:25:00,114,Store,33.23,4
T0000026294,21171,2025-03-05 18:29:00,33,Store,18.41,1
T0000026295,21538,2025-03-05 08:35:00,51,Store,27.3,2
T0000026296,21559,2025-03-05 17:44:00,40,Online,40.26,6
T0000026297,21666,2025-03-05 19:22:00,82,Store,6.19,2
T0000026298,21681,2025-03-05 10:00:00,62,Store,14.47,2
T0000026299,21764,2025-03-05 13:36:00,6,Store,21.81,2
T0000026300,21945,2025-03-05 17:08:00,2,Online,5.8,1
T0000026301,22038,2025-03-05 20:37:00,26,Store,37.28,5
T0000026302,22203,2025-03-05 19:43:00,63,Store,21.1,2
T0000026303,22335,2025-03-05 11:22:00,77,Store,33.5,2
T0000026304,22355,2025-03-05 15:53:00,28,Store,21.69,3
T0000026305,22438,2025-03-05 16:38:00,90,Online,15.21,4
T0000026306,22527,2025-03-05 13:31:00,16,Online,11.32,3
T0000026307,22623,2025-03-05 15:11:00,97,Store,16.03,2
T0000026308,22693,2025-03-05 10:35:00,16,Store,8.38,1
T0000026309,22796,2025-03-05 17:35:00,32,Store,38.6,3
T0000026310,22962,2025-03-05 10:32:00,56,Store,19.56,1
T0000026311,22994,2025-03-05 13:44:00,37,Store,16.4,3
T0000026312,22997,2025-03-05 17:08:00,76,Store,14.88,3
T0000026313,23011,2025-03-05 09:47:00,6,Online,32.21,3
T0000026314,23476,2025-03-05 10:58:00,80,Store,22.04,3
T0000026315,23476,2025-03-05 09:05:00,39,Online,31.15,4
T0000026316,23488,2025-03-05 15:52:00,23,Store,8.08,2
T0000026317,23492,2025-03-05 09:01:00,6,Online,19.86,3
T0000026318,23508,2025-03-05 14:30:00,108,Store,18.07,2
T0000026319,23703,2025-03-05 14:24:00,49,Store,13.1,1
T0000026320,23731,2025-03-05 20:16:00,21,Store,59.19,9
T0000026321,23919,2025-03-05 12:09:00,43,Store,70.7,8
T0000026322,23995,2025-03-05 19:13:00,91,Store,25.69,3
T0000026323,24041,2025-03-05 08:57:00,48,Store,15.25,3
T0000026324,24115,2025-03-05 09:56:00,35,Store,10.27,2
T0000026325,24127,2025-03-05 18:18:00,94,Store,37.63,4
T0000026326,24236,2025-03-05 10:03:00,1,Online,9.79,1
T0000026327,24370,2025-03-05 11:41:00,104,Store,53.31,8
T0000026328,24370,2025-03-05 20:05:00,108,Online,22.93,4
T0000026329,24407,2025-03-05 08:16:00,40,Store,16.14,4
T0000026330,24457,2025-03-05 11:41:00,104,Online,22.27,2
T0000026331,24502,2025-03-05 20:40:00,45,Store,41.25,6
T0000026332,24551,2025-03-05 19:32:00,63,Online,19.91,2
T0000026333,24589,2025-03-05 08:20:00,54,Online,24.76,3
T0000026334,24670,2025-03-05 19:53:00,63,Online,42.72,6
T0000026335,24713,2025-03-05 12:31:00,2,Store,23.22,1
T0000026336,24759,2025-03-05 10:54:00,10,Store,25.75,3
T0000026337,24765,2025-03-05 14:25:00,108,Online,12.66,5
T0000026338,64,2025-03-06 18:13:00,16,Store,27.98,5
T0000026339,66,2025-03-06 18:29:00,101,Store,17.03,1
T0000026340,88,2025-03-06 16:04:00,46,Store,23.5,1
T0000026341,120,2025-03-06 10:20:00,115,Store,23.08,3
T0000026342,122,2025-03-06 09:03:00,18,Store,20.35,3
T0000026343,353,2025-03-06 19:00:00,4,Store,15.15,2
T0000026344,384,2025-03-06 16:08:00,22,Store,54.63,8
T0000026345,435,2025-03-06 09:52:00,82,Store,11.67,1
T0000026346,503,2025-03-06 11:18:00,20,Store,26.08,7
T0000026347,571,2025-03-06 18:59:00,60,Store,27.94,3
T0000026348,627,2025-03-06 16:56:00,90,Store,15.55,2
T0000026349,627,2025-03-06 08:11:00,69,Store,13.4,1
T0000026350,767,2025-03-06 15:36:00,105,Store,17.62,4
T0000026351,776,2025-03-06 14:48:00,19,Store,29.89,3
T0000026352,807,2025-03-06 10:42:00,79,Store,30.21,4
T0000026353,1161,2025-03-06 18:30:00,27,Store,18.84,1
T0000026354,1224,2025-03-06 15:11:00,113,Store,24.38,2
T0000026355,1287,2025-03-06 12:39:00,113,Store,29.77,3
T0000026356,1314,2025-03-06 12:42:00,70,Store,45.5,4
T0000026357,1387,2025-03-06 20:27:00,52,Store,50.11,6
T0000026358,1414,2025-03-06 17:01:00,51,Online,12.81,1
T0000026359,1436,2025-03-06 12:52:00,22,Online,29.65,3
T0000026360,1469,2025-03-06 16:33:00,11,Store,16.41,3
T0000026361,1593,2025-03-06 16:09:00,34,Store,23.54,2
T0000026362,1659,2025-03-06 08:16:00,116,Store,20.04,3
T0000026363,1724,2025-03-06 17:57:00,113,Online,11.23,2
T0000026364,1889,2025-03-06 10:37:00,87,Online,14.88,3
T0000026365,1952,2025-03-06 13:40:00,57,Store,32.28,7
T0000026366,2009,2025-03-06 17:44:00,114,Store,36.51,6
T0000026367,2124,2025-03-06 12:24:00,110,Online,15.92,2
T0000026368,2186,2025-03-06 12:26:00,32,Store,54.28,6
T0000026369,2208,2025-03-06 11:22:00,59,Store,16.8,1
T0000026370,2299,2025-03-06 20:17:00,59,Store,14.81,2
T0000026371,2418,2025-03-06 20:50:00,24,Online,19.55,1
T0000026372,2419,2025-03-06 14:41:00,93,Store,27.49,3
T0000026373,2513,2025-03-06 20:39:00,28,Online,28.64,3
T0000026374,2532,2025-03-06 15:44:00,101,Store,24.55,3
T0000026375,2638,2025-03-06 14:49:00,98,Store,16.18,2
T0000026376,2638,2025-03-06 18:59:00,40,Store,38.14,6
T0000026377,2661,2025-03-06 13:53:00,108,Store,22.29,2
T0000026378,2737,2025-03-06 15:47:00,19,Online,9.11,2
T0000026379,2783,2025-03-06 17:08:00,43,Store,18.58,2
T0000026380,2925,2025-03-06 15:10:00,59,Store,24.93,2
T0000026381,2941,2025-03-06 16:36:00,70,Store,14.58,1
T0000026382,2945,2025-03-06 11:58:00,34,Store,43.11,4
T0000026383,3083,2025-03-06 09:13:00,75,Store,15.41,1
T0000026384,3116,2025-03-06 08:49:00,9,Store,14.7,1
T0000026385,3159,2025-03-06 14:03:00,29,Online,11.85,3
T0000026386,3327,2025-03-06 10:45:00,81,Online,10.44,1
T0000026387,3342,2025-03-06 14:13:00,29,Store,32.66,4
T0000026388,3501,2025-03-06 11:58:00,110,Online,16.69,1
T0000026389,3516,2025-03-06 09:29:00,8,Store,19.99,2
T0000026390,3520,2025-03-06 10:42:00,87,Store,39.87,5
T0000026391,3644,2025-03-06 13:21:00,32,Store,23.36,2
T0000026392,3671,2025-03-06 13:35:00,90,Store,18.26,2
T0000026393,3706,2025-03-06 19:59:00,65,Store,31.95,4
T0000026394,3778,2025-03-06 14:30:00,92,Store,5.94,1
T0000026395,3790,2025-03-06 17:15:00,119,Store,21.84,3
T0000026396,3842,2025-03-06 11:09:00,113,Store,26.25,2
T0000026397,3903,2025-03-06 12:50:00,24,Store,60.26,7
T0000026398,3946,2025-03-06 18:12:00,72,Online,10.98,1
T0000026399,3946,2025-03-06 11:08:00,60,Store,7.64,1
T0000026400,4059,2025-03-06 20:39:00,86,Store,6.92,1
T0000026401,4237,2025-03-06 13:18:00,119,Store,21.02,2
T0000026402,4321,2025-03-06 15:44:00,47,Store,13.14,2
T0000026403,4474,2025-03-06 18:24:00,91,Store,19.64,2
T0000026404,4532,2025-03-06 20:38:00,105,Store,22.28,5
T0000026405,4558,2025-03-06 14:13:00,45,Store,14.46,2
T0000026406,4565,2025-03-06 08:41:00,64,Online,14.22,2
T0000026407,4621,2025-03-06 20:58:00,11,Store,5.84,1
T0000026408,4621,2025-03-06 09:40:00,94,Store,42.71,5
T0000026409,4675,2025-03-06 19:30:00,66,Online,22.12,2
T0000026410,4690,2025-03-06 18:05:00,69,Store,20.56,4
T0000026411,4870,2025-03-06 08:49:00,84,Store,31.43,4
T0000026412,4922,2025-03-06 10:15:00,105,Store,18.23,1
T0000026413,5020,2025-03-06 20:07:00,74,Store,16.15,3
T0000026414,5063,2025-03-06 19:21:00,104,Store,27.45,1
T0000026415,5065,2025-03-06 14:45:00,69,Store,45.14,4
T0000026416,5072,2025-03-06 12:44:00,24,Store,13.97,2
T0000026417,5117,2025-03-06 11:01:00,30,Store,26.76,5
T0000026418,5215,2025-03-06 17:14:00,48,Online,16.99,2
T0000026419,5269,2025-03-06 09:58:00,20,Store,13.0,2
T0000026420,5470,2025-03-06 15:14:00,46,Store,4.55,1
T0000026421,5492,2025-03-06 13:10:00,22,Store,21.9,4
T0000026422,5527,2025-03-06 11:47:00,78,Online,17.93,1
T0000026423,5621,2025-03-06 09:23:00,55,Store,24.51,4
T0000026424,5643,2025-03-06 18:36:00,69,Store,26.87,4
T0000026425,5662,2025-03-06 17:43:00,84,Store,25.93,4
T0000026426,5805,2025-03-06 11:53:00,97,Online,8.8,2
T0000026427,5942,2025-03-06 20:37:00,70,Store,21.34,1
T0000026428,5942,2025-03-06 12:13:00,53,Store,14.95,1
T0000026429,5994,2025-03-06 13:20:00,102,Online,24.62,3
T0000026430,5997,2025-03-06 17:56:00,11,Online,12.15,2
T0000026431,6028,2025-03-06 15:39:00,94,Online,17.82,1
T0000026432,6038,2025-03-06 17:58:00,64,Store,11.74,1
T0000026433,6052,2025-03-06 10:04:00,81,Online,33.92,5
T0000026434,6224,2025-03-06 16:00:00,74,Store,12.27,1
T0000026435,6236,2025-03-06 16:38:00,83,Online,40.62,4
T0000026436,6397,2025-03-06 13:39:00,67,Store,8.38,1
T0000026437,6449,2025-03-06 15:26:00,53,Store,11.96,2
T0000026438,6490,2025-03-06 10:08:00,36,Store,20.07,3
T0000026439,6686,2025-03-06 10:56:00,74,Store,15.61,3
T0000026440,6724,2025-03-06 17:34:00,60,Store,8.23,2
T0000026441,6743,2025-03-06 13:31:00,74,Store,32.48,3
T0000026442,6810,2025-03-06 13:32:00,39,Store,99.38,12
T0000026443,6991,2025-03-06 20:30:00,70,Store,20.7,4
T0000026444,7069,2025-03-06 09:50:00,100,Store,13.91,1
T0000026445,7095,2025-03-06 16:17:00,2,Online,10.55,2
T0000026446,7132,2025-03-06 20:08:00,1,Store,78.43,10
T0000026447,7693,2025-03-06 17:37:00,97,Store,6.66,1
T0000026448,7775,2025-03-06 14:45:00,105,Store,7.15,1
T0000026449,7776,2025-03-06 12:49:00,37,Online,16.46,3
T0000026450,7878,2025-03-06 15:07:00,49,Store,23.65,3
T0000026451,7878,2025-03-06 11:34:00,74,Store,18.63,2
T0000026452,7894,2025-03-06 12:02:00,43,Store,59.21,8
T0000026453,7942,2025-03-06 17:31:00,101,Store,25.85,3
T0000026454,7974,2025-03-06 14:10:00,77,Store,81.45,10
T0000026455,7976,2025-03-06 09:35:00,63,Store,5.68,1
T0000026456,8008,2025-03-06 14:41:00,36,Store,33.57,3
T0000026457,8064,2025-03-06 20:32:00,85,Store,169.99,21
T0000026458,8083,2025-03-06 08:07:00,117,Store,15.86,2
T0000026459,8307,2025-03-06 13:23:00,85,Store,27.56,3
T0000026460,8363,2025-03-06 16:10:00,117,Store,13.5,2
T0000026461,8375,2025-03-06 10:44:00,84,Store,12.82,1
T0000026462,8473,2025-03-06 09:36:00,119,Online,20.66,2
T0000026463,8539,2025-03-06 12:49:00,24,Online,32.65,4
T0000026464,8539,2025-03-06 19:40:00,109,Store,12.84,2
T0000026465,8544,2025-03-06 08:50:00,41,Store,12.68,3
T0000026466,8593,2025-03-06 15:31:00,17,Store,18.69,3
T0000026467,8643,2025-03-06 19:25:00,72,Store,25.85,2
T0000026468,8679,2025-03-06 12:42:00,48,Online,27.04,2
T0000026469,8934,2025-03-06 14:10:00,79,Store,15.6,1
T0000026470,9099,2025-03-06 14:48:00,32,Store,55.2,6
T0000026471,9272,2025-03-06 17:00:00,31,Store,19.36,2
T0000026472,9449,2025-03-06 20:48:00,97,Store,16.93,2
T0000026473,9659,2025-03-06 11:56:00,103,Store,23.71,3
T0000026474,9875,2025-03-06 18:29:00,10,Store,30.79,4
T0000026475,9896,2025-03-06 12:12:00,17,Store,25.88,4
T0000026476,9982,2025-03-06 11:47:00,117,Online,32.61,3
T0000026477,10027,2025-03-06 13:31:00,61,Online,21.45,2
T0000026478,10102,2025-03-06 20:37:00,26,Store,25.46,2
T0000026479,10115,2025-03-06 11:18:00,41,Store,18.84,1
T0000026480,10202,2025-03-06 16:00:00,40,Store,9.29,1
T0000026481,10228,2025-03-06 19:30:00,111,Store,11.03,3
T0000026482,10234,2025-03-06 16:57:00,47,Store,33.45,2
T0000026483,10386,2025-03-06 09:54:00,30,Online,36.22,6
T0000026484,10546,2025-03-06 15:16:00,119,Online,115.5,14
T0000026485,10624,2025-03-06 16:21:00,32,Store,17.43,4
T0000026486,10719,2025-03-06 13:36:00,90,Store,10.51,2
T0000026487,10900,2025-03-06 18:11:00,103,Store,23.92,3
T0000026488,11021,2025-03-06 08:50:00,113,Online,18.28,4
T0000026489,11204,2025-03-06 17:21:00,17,Online,12.92,2
T0000026490,11322,2025-03-06 19:36:00,65,Store,15.92,2
T0000026491,11398,2025-03-06 17:59:00,88,Online,26.38,4
T0000026492,11463,2025-03-06 14:30:00,54,Online,10.96,3
T0000026493,11560,2025-03-06 10:02:00,81,Store,21.83,2
T0000026494,11635,2025-03-06 19:58:00,35,Online,46.97,6
T0000026495,11741,2025-03-06 13:36:00,1,Store,22.33,3
T0000026496,11804,2025-03-06 12:14:00,115,Store,7.87,1
T0000026497,11821,2025-03-06 20:57:00,106,Store,44.64,4
T0000026498,11841,2025-03-06 08:03:00,25,Store,46.66,5
T0000026499,11841,2025-03-06 18:17:00,84,Store,29.55,5
T0000026500,12053,2025-03-06 08:19:00,55,Online,17.17,3
T0000026501,12053,2025-03-06 09:24:00,96,Store,13.1,2
T0000026502,12096,2025-03-06 12:55:00,42,Online,31.03,4
T0000026503,12167,2025-03-06 08:31:00,22,Store,20.79,4
T0000026504,12194,2025-03-06 17:43:00,90,Online,17.17,1
T0000026505,12195,2025-03-06 10:25:00,15,Store,12.88,1
T0000026506,12287,2025-03-06 11:53:00,22,Online,16.15,3
T0000026507,12336,2025-03-06 08:54:00,3,Store,14.01,1
T0000026508,12368,2025-03-06 13:40:00,115,Store,19.89,3
T0000026509,12368,2025-03-06 09:42:00,58,Store,28.48,4
T0000026510,12373,2025-03-06 12:51:00,118,Store,8.79,1
T0000026511,12416,2025-03-06 08:26:00,94,Store,15.11,1
T0000026512,12476,2025-03-06 14:20:00,94,Store,11.49,1
T0000026513,12494,2025-03-06 10:54:00,20,Store,48.24,4
T0000026514,12495,2025-03-06 17:06:00,118,Store,24.88,4
T0000026515,12650,2025-03-06 12:15:00,111,Store,22.86,4
