customer_id,signup_date,tenure_days,loyalty_tier,region,channel_pref,consent_email,consent_sms,baseline_buy_prob_daily,lifecycle
23265,2024-08-30,213,Bronze,South,Email,1,1,0.008435330599880716,Warm
23266,2024-08-15,228,Bronze,West,Push,1,0,0.00627037089718256,Lapsed
23267,2023-04-28,703,Bronze,South,Email,0,1,0.010264772204326391,Lapsed
23268,2024-10-29,153,Bronze,East,Email,1,0,0.01017690823187833,Lapsed
23269,2025-02-02,57,Bronze,East,Email,0,1,0.008120896781049268,New
23270,2024-01-03,453,Bronze,West,SMS,1,0,0.015262838291562993,Lapsed
23271,2023-05-31,670,Silver,East,SMS,0,0,0.01638751180916205,Warm
23272,2023-12-13,474,Silver,South,Email,1,1,0.01746119672740026,Lapsed
23273,2024-10-12,170,Bronze,West,Email,1,0,0.006099035114680236,Lapsed
23274,2023-04-29,702,Platinum,North,Email,1,1,0.024466742228737754,Lapsed
23275,2024-04-03,362,Bronze,North,Email,1,1,0.00843540839727819,Warm
23276,2023-06-23,647,Silver,South,Email,1,1,0.01302536063643753,Lapsed
23277,2024-09-07,205,Gold,South,SMS,1,1,0.01848324359381672,Warm
23278,2022-12-29,823,Gold,West,SMS,1,0,0.017091373526502075,Lapsed
23279,2024-06-28,276,Silver,South,Email,1,0,0.014086794250496183,Lapsed
23280,2022-11-08,874,Bronze,West,Email,1,1,0.012530227352356897,Lapsed
23281,2024-04-07,358,Gold,South,Email,1,1,0.01853837473517487,Lapsed
23282,2023-06-07,663,Silver,South,SMS,1,1,0.01398244205894108,Lapsed
23283,2023-12-21,466,Gold,West,Push,1,1,0.022939762011474664,Lapsed
23284,2024-12-25,96,Bronze,North,Email,1,0,0.008700996583376612,Lapsed
23285,2024-12-06,115,Gold,North,SMS,0,1,0.016363633657114258,Warm
23286,2024-03-14,382,Gold,North,Email,1,0,0.015363921804320856,Lapsed
23287,2024-09-15,197,Silver,North,Email,1,1,0.01022084454743226,Lapsed
23288,2023-09-19,559,Gold,East,SMS,1,1,0.01939269035017643,Warm
23289,2024-11-01,150,Bronze,North,Email,1,1,0.009929388219048419,Lapsed
23290,2023-10-05,543,Bronze,East,Email,1,0,0.008745490314047814,Active
23291,2024-09-04,208,Silver,West,SMS,1,1,0.008761533877336292,Active
23292,2024-09-25,187,Silver,East,Email,1,0,0.011895034497409853,Warm
23293,2024-04-16,349,Silver,East,Email,1,1,0.011606156690070143,Warm
23294,2023-10-11,537,Bronze,South,Email,1,1,0.011167087731015863,Active
23295,2024-03-19,377,Silver,West,Push,1,1,0.013452806474904622,Lapsed
23296,2024-05-01,334,Bronze,North,Push,1,1,0.01148589569266616,Warm
23297,2024-05-10,325,Silver,East,Push,1,1,0.010309235727836,Lapsed
23298,2024-05-11,324,Gold,South,SMS,1,0,0.015427965287470263,Lapsed
23299,2024-03-15,381,Bronze,West,Email,1,1,0.009734895561264813,Warm
23300,2023-03-07,755,Gold,East,SMS,0,0,0.021976124175937306,Lapsed
23301,2023-10-16,532,Bronze,North,SMS,1,1,0.010739182680829773,Lapsed
23302,2024-02-28,397,Silver,West,Push,1,0,0.014386675841679833,Warm
23303,2023-05-19,682,Gold,North,Email,1,0,0.019008905413531296,Lapsed
23304,2023-11-29,488,Bronze,West,Email,0,1,0.012387476896883857,Active
23305,2022-11-27,855,Bronze,East,Email,1,1,0.012521863175111957,Lapsed
23306,2023-10-29,519,Gold,North,Email,0,1,0.02089154621943162,Lapsed
23307,2024-08-26,217,Bronze,East,SMS,1,0,0.007584685741345614,Lapsed
23308,2023-10-29,519,Bronze,East,Push,1,0,0.010022061453643209,Warm
23309,2023-04-28,703,Bronze,South,Email,1,0,0.0100446658149544,Warm
23310,2024-08-28,215,Bronze,West,Email,1,0,0.010076337654100749,Warm
23311,2024-09-07,205,Bronze,North,SMS,1,1,0.008508299613820977,Lapsed
23312,2023-09-27,551,Gold,North,Email,1,1,0.02348372260516174,Warm
23313,2023-01-22,799,Silver,North,Email,1,0,0.015748890364771395,Lapsed
23314,2024-05-14,321,Bronze,West,Email,1,1,0.0076747440420771055,Warm
23315,2023-12-17,470,Silver,North,Email,1,1,0.019178123177308,Lapsed
23316,2023-08-10,599,Bronze,West,Email,1,1,0.010092595233729712,Warm
23317,2023-08-02,607,Bronze,West,Email,1,0,0.009653613885212447,Warm
23318,2024-10-26,156,Platinum,East,Push,1,0,0.016616876295225964,Warm
23319,2024-03-23,373,Silver,South,Email,1,0,0.015491926671975199,Lapsed
23320,2022-10-19,894,Silver,South,SMS,1,0,0.016357979821371917,Lapsed
23321,2023-01-18,803,Silver,North,Email,1,1,0.017155729022224436,Lapsed
23322,2023-04-30,701,Gold,East,Push,1,0,0.020990618999112164,Lapsed
23323,2025-02-08,51,Silver,South,Email,1,1,0.010331104376750942,New
23324,2024-03-03,393,Bronze,South,Email,1,1,0.010422390249044391,Active
23325,2025-01-16,74,Bronze,South,SMS,1,1,0.008155164204995428,New
23326,2024-06-12,292,Bronze,North,Email,1,1,0.009229347851585122,Warm
23327,2023-02-08,782,Gold,North,Email,1,1,0.019501420395178853,Lapsed
23328,2024-03-29,367,Silver,South,Email,1,0,0.014583396214312363,Warm
23329,2024-10-06,176,Bronze,West,Email,1,0,0.0066285073770227885,Active
23330,2023-06-13,657,Bronze,West,Email,1,0,0.01147189265639987,Warm
23331,2023-05-11,690,Gold,North,Email,1,0,0.01981415430216825,Warm
23332,2023-08-09,600,Bronze,East,Email,1,0,0.009623147626249015,Lapsed
23333,2023-03-29,733,Silver,South,Email,1,1,0.015767821323512548,Lapsed
23334,2023-06-30,640,Gold,East,SMS,1,1,0.02069260696526412,Active
23335,2023-08-27,582,Gold,North,Email,1,0,0.02358333360828628,Lapsed
23336,2023-01-18,803,Bronze,East,Email,1,0,0.010484145075999231,Lapsed
23337,2024-05-24,311,Silver,South,Email,1,1,0.013486960656705203,Lapsed
23338,2024-01-30,426,Bronze,East,SMS,1,1,0.00906547224829026,Lapsed
23339,2023-10-29,519,Gold,North,Email,0,1,0.02173799903602583,Warm
23340,2023-07-28,612,Bronze,East,Email,1,0,0.00893515637599471,Lapsed
23341,2024-01-12,444,Silver,South,Email,0,1,0.012351140592213927,Lapsed
23342,2024-02-11,414,Silver,East,SMS,1,1,0.015119803628522393,Lapsed
23343,2024-10-09,173,Gold,West,SMS,1,1,0.012238554296411162,Warm
23344,2023-08-24,585,Bronze,North,SMS,1,0,0.014154179857171432,Lapsed
23345,2024-11-14,137,Bronze,South,Email,1,0,0.008072066768748101,Lapsed
23346,2024-01-13,443,Gold,East,Email,1,0,0.018381054039730428,Lapsed
23347,2024-03-11,385,Bronze,South,SMS,1,1,0.010343439243714536,Lapsed
23348,2023-04-26,705,Bronze,South,Push,1,1,0.011970863157669853,Warm
23349,2024-01-12,444,Bronze,East,Email,1,1,0.014661299303725964,Warm
23350,2025-02-25,34,Gold,East,Push,1,1,0.010286254938541501,New
23351,2023-12-17,470,Silver,South,Email,0,1,0.012974015502946289,Warm
23352,2024-08-26,217,Silver,North,Email,1,1,0.015078010490446613,Warm
23353,2024-04-05,360,Gold,North,SMS,0,1,0.018589512464052223,Lapsed
23354,2024-06-17,287,Gold,West,Email,1,0,0.018112962986036985,Warm
23355,2024-10-08,174,Bronze,South,Push,1,0,0.004178734449466404,Lapsed
23356,2022-11-30,852,Bronze,South,Email,1,0,0.011593652970569778,Warm
23357,2024-07-24,250,Silver,East,SMS,1,1,0.012353350553917328,Lapsed
23358,2023-12-16,471,Silver,East,Email,0,0,0.015117257601035317,Warm
23359,2023-03-12,750,Bronze,South,Email,1,0,0.011090037723327145,Warm
23360,2024-04-19,346,Gold,North,SMS,1,1,0.016580599010132577,Warm
23361,2022-12-07,845,Bronze,West,Email,1,0,0.009849900647464946,Lapsed
23362,2024-03-15,381,Bronze,West,Email,0,0,0.013144274932054445,Lapsed
23363,2022-11-29,853,Silver,West,Push,1,1,0.015032584238205946,Lapsed
23364,2024-02-02,423,Gold,North,Email,1,1,0.023909460450469606,Lapsed
23365,2025-02-17,42,Bronze,East,Email,1,0,0.009681852062008063,New
23366,2023-02-05,785,Bronze,West,SMS,1,0,0.01171935228009492,Warm
23367,2023-02-09,781,Silver,West,SMS,1,0,0.015676787995095587,Lapsed
23368,2022-11-15,867,Platinum,North,Email,1,1,0.024337192553074916,Lapsed
23369,2024-11-14,137,Bronze,North,SMS,0,1,0.00798400787558816,Active
23370,2023-02-26,764,Bronze,East,Email,1,1,0.010736547206745708,Lapsed
23371,2024-05-08,327,Gold,North,Email,1,0,0.02309328127025702,Lapsed
23372,2023-02-28,762,Silver,North,SMS,1,1,0.015910879759090227,Lapsed
23373,2022-11-14,868,Bronze,South,SMS,1,0,0.013004922749734813,Lapsed
23374,2024-09-09,203,Bronze,North,SMS,1,1,0.008451524167386723,Lapsed
23375,2024-04-13,352,Silver,East,Email,1,0,0.01042703882027795,Lapsed
23376,2024-07-11,263,Silver,South,Email,1,0,0.010597744140347058,Warm
23377,2024-06-09,295,Bronze,North,SMS,0,1,0.009861261590227046,Warm
23378,2023-09-30,548,Bronze,West,Email,1,0,0.01117012474335173,Warm
23379,2024-03-08,388,Gold,East,Email,1,0,0.019098906711005115,Warm
23380,2023-08-09,600,Silver,West,Email,1,1,0.015060876744326249,Warm
23381,2023-07-24,616,Silver,North,Email,1,0,0.012559984051613078,Lapsed
23382,2024-09-06,206,Bronze,East,SMS,0,0,0.010061201511499798,Lapsed
23383,2025-01-22,68,Bronze,South,SMS,1,1,0.006867905176721249,New
23384,2023-05-22,679,Platinum,West,SMS,1,1,0.023292147911585005,Lapsed
23385,2024-09-25,187,Silver,North,Email,1,1,0.0127445276358264,Lapsed
23386,2024-09-09,203,Bronze,East,SMS,1,1,0.010377027869298885,Lapsed
23387,2023-09-25,553,Silver,North,SMS,1,1,0.01740894544226196,Lapsed
23388,2024-07-16,258,Bronze,West,Email,1,1,0.009643737372533871,Lapsed
23389,2024-09-17,195,Bronze,South,Email,1,1,0.010399335908518194,Lapsed
23390,2024-06-08,296,Bronze,South,Email,1,1,0.010348715587629613,Warm
23391,2023-12-03,484,Gold,East,SMS,1,0,0.018202034006245885,Warm
23392,2023-02-24,766,Silver,South,SMS,0,0,0.013487915813009085,Warm
23393,2022-10-23,890,Silver,North,Email,1,0,0.01563362998428071,Lapsed
23394,2023-06-04,666,Bronze,South,Email,0,1,0.014362303885441654,Lapsed
23395,2023-01-09,812,Gold,South,SMS,0,1,0.019428916058727708,Lapsed
23396,2023-11-26,491,Bronze,South,Email,1,1,0.008423385138756354,Warm
23397,2024-03-11,385,Bronze,North,SMS,1,0,0.01271962657402869,Lapsed
23398,2023-03-19,743,Gold,West,Email,1,0,0.019432855191780698,Warm
23399,2024-06-11,293,Gold,East,Push,1,1,0.02167614138472,Warm
23400,2023-03-25,737,Bronze,East,Email,1,0,0.012017206317836962,Warm
23401,2022-10-15,898,Bronze,South,Email,1,0,0.006807693476803287,Lapsed
23402,2024-03-27,369,Silver,South,Email,1,1,0.01271441906579248,Lapsed
23403,2023-08-28,581,Bronze,East,SMS,1,1,0.010915172291672843,Warm
23404,2023-04-22,709,Silver,West,SMS,1,0,0.015063938740730783,Lapsed
23405,2023-04-20,711,Silver,South,Push,1,0,0.016299350003735134,Lapsed
23406,2024-09-03,209,Silver,East,Email,1,0,0.013052907200188625,Warm
23407,2022-11-15,867,Bronze,East,SMS,1,1,0.013646346926348224,Lapsed
23408,2023-12-20,467,Gold,East,Email,1,0,0.020800591651189405,Lapsed
23409,2025-01-24,66,Gold,North,Email,1,1,0.015231455024322495,New
23410,2024-11-19,132,Silver,West,Push,1,0,0.008934625247581079,Lapsed
23411,2023-06-07,663,Bronze,South,Email,1,0,0.011256557139611415,Lapsed
23412,2024-02-24,401,Platinum,South,Email,1,0,0.02182377408212329,Warm
23413,2024-11-28,123,Bronze,South,Email,1,1,0.008585426162062919,Lapsed
23414,2023-12-05,482,Bronze,West,SMS,0,0,0.012355926851705827,Lapsed
23415,2023-09-27,551,Bronze,East,Email,1,0,0.00817447803042639,Warm
23416,2024-12-22,99,Bronze,North,SMS,1,1,0.008903309814116623,Lapsed
23417,2024-05-01,334,Bronze,North,Push,1,0,0.009515622987811487,Lapsed
23418,2024-01-24,432,Silver,East,Email,1,1,0.01572038973129777,Lapsed
23419,2023-04-23,708,Bronze,West,Push,1,1,0.013631664196860628,Lapsed
23420,2023-08-13,596,Bronze,East,Email,1,0,0.012913556791910946,Lapsed
23421,2024-12-16,105,Gold,East,Email,1,0,0.013829392021179599,Lapsed
23422,2023-09-14,564,Bronze,South,Push,1,0,0.009102516724930156,Warm
23423,2023-01-06,815,Silver,North,Email,1,1,0.01614739421629244,Lapsed
23424,2025-01-13,77,Gold,South,SMS,1,0,0.012929741515733336,New
23425,2022-10-25,888,Bronze,East,SMS,1,1,0.013075550908249302,Warm
23426,2024-12-09,112,Bronze,East,Email,1,1,0.009942760020117968,Lapsed
23427,2023-09-07,571,Bronze,North,Push,1,0,0.013281811259866367,Lapsed
23428,2024-04-30,335,Silver,North,Email,1,1,0.013360731896491113,Warm
23429,2023-06-05,665,Bronze,South,Email,1,1,0.012558853248979108,Warm
23430,2023-02-27,763,Gold,West,Email,1,0,0.021461661513577875,Lapsed
23431,2023-02-19,771,Silver,South,SMS,1,0,0.011539362913692635,Lapsed
23432,2023-02-04,786,Silver,East,SMS,0,0,0.013251133327369916,Warm
23433,2023-03-22,740,Gold,North,SMS,1,0,0.018909355183727366,Active
23434,2024-06-05,299,Bronze,North,Email,1,1,0.008894901492123212,Warm
23435,2024-01-22,434,Gold,North,SMS,0,1,0.02177374823769952,Lapsed
23436,2023-06-15,655,Silver,South,Email,1,1,0.01716037485289491,Lapsed
23437,2024-10-06,176,Silver,North,Email,1,1,0.011731401229815376,Lapsed
23438,2023-10-16,532,Silver,South,Email,1,0,0.014439242486908139,Lapsed
23439,2023-11-26,491,Bronze,East,Email,0,0,0.010134176219737062,Warm
23440,2022-10-28,885,Gold,West,SMS,1,1,0.02104829815463833,Lapsed
23441,2025-01-17,73,Silver,West,Email,1,1,0.009463964462918792,New
23442,2024-12-09,112,Silver,South,SMS,1,0,0.010973461999737994,Lapsed
23443,2025-02-03,56,Gold,South,Push,1,1,0.015322289714386773,New
23444,2023-11-11,506,Silver,East,Email,1,0,0.014975511627321105,Lapsed
23445,2023-11-08,509,Gold,South,Push,1,1,0.018412569720092364,Lapsed
23446,2023-10-03,545,Bronze,East,Email,1,0,0.011209048144933455,Warm
23447,2024-08-03,240,Bronze,West,Email,0,1,0.00857748155657221,Warm
23448,2024-06-07,297,Bronze,South,Email,1,1,0.009729839563453803,Warm
23449,2024-03-04,392,Bronze,South,SMS,1,0,0.011702033072651443,Active
23450,2025-01-20,70,Silver,North,SMS,1,0,0.008765308949526545,New
23451,2023-05-17,684,Bronze,South,Email,1,1,0.008122589345979571,Warm
23452,2025-01-15,75,Silver,South,Push,1,1,0.008635488306188457,New
23453,2023-07-30,610,Gold,West,Email,1,1,0.021519399487554023,Active
23454,2024-02-01,424,Silver,South,SMS,0,1,0.014916484624066787,Lapsed
23455,2022-10-15,898,Bronze,South,Push,1,0,0.014183889650534626,Warm
23456,2023-07-08,632,Platinum,South,Email,1,0,0.02359606834092519,Warm
23457,2024-01-13,443,Silver,North,Push,1,0,0.015195309812677495,Lapsed
23458,2023-07-01,639,Gold,East,SMS,1,1,0.018014659976102375,Lapsed
23459,2024-11-19,132,Bronze,North,Email,1,1,0.008711522784489776,Active
23460,2024-09-25,187,Silver,East,Email,1,1,0.012175058809303401,Warm
23461,2023-12-23,464,Bronze,West,SMS,1,0,0.01097279257636412,Lapsed
23462,2023-02-14,776,Bronze,East,Push,1,1,0.010826295222418616,Lapsed
23463,2023-03-19,743,Bronze,North,Push,1,0,0.012608815184192719,Lapsed
23464,2024-04-07,358,Silver,South,Email,1,1,0.013395751627158121,Warm
23465,2024-06-28,276,Bronze,West,SMS,1,1,0.012740637394785478,Lapsed
23466,2022-11-13,869,Bronze,North,Push,1,1,0.010842422864899014,Warm
23467,2023-10-27,521,Silver,North,Email,1,1,0.017007553561006576,Lapsed
23468,2024-11-19,132,Bronze,South,Email,1,1,0.007165366090463109,Lapsed
23469,2024-08-18,225,Bronze,East,SMS,0,0,0.008340778122571169,Lapsed
23470,2023-03-05,757,Gold,East,Email,1,1,0.020368873189590724,Lapsed
23471,2023-01-10,811,Gold,West,Email,1,1,0.023324149011804875,Lapsed
23472,2023-01-01,820,Gold,East,Email,1,1,0.022029496207717457,Active
23473,2025-02-23,36,Silver,West,Email,1,0,0.008036934954207296,New
23474,2023-03-17,745,Bronze,West,Push,1,0,0.012060936458623904,Lapsed
23475,2024-11-24,127,Bronze,North,Email,1,0,0.005177782283308178,Lapsed
23476,2023-03-29,733,Silver,North,Email,0,1,0.01542345828248656,Lapsed
23477,2023-01-25,796,Gold,West,Email,0,1,0.022729394986123475,Warm
23478,2024-04-21,344,Bronze,West,SMS,1,1,0.009246945399974203,Lapsed
23479,2024-09-14,198,Bronze,East,SMS,1,1,0.007704989312479879,Lapsed
23480,2023-06-20,650,Silver,North,SMS,1,0,0.01992903612917685,Warm
23481,2025-01-01,89,Silver,North,SMS,0,1,0.012136392636141332,New
23482,2023-10-14,534,Bronze,West,SMS,1,0,0.013720546275184507,Lapsed
23483,2024-05-17,318,Gold,North,SMS,0,1,0.020904843598361582,Warm
23484,2024-02-26,399,Silver,West,Email,0,0,0.01439150719396625,Lapsed
23485,2023-03-14,748,Gold,South,SMS,1,1,0.021153504384928908,Warm
23486,2022-10-19,894,Bronze,West,Email,1,1,0.011456761983291094,Lapsed
23487,2024-03-17,379,Bronze,North,Email,1,1,0.010601211282869116,Lapsed
23488,2024-06-22,282,Bronze,West,SMS,1,1,0.010519040407213121,Lapsed
23489,2023-03-07,755,Bronze,East,SMS,1,1,0.013259616333285243,Warm
23490,2024-03-07,389,Bronze,West,Email,0,0,0.010347665793989675,Warm
23491,2024-09-09,203,Bronze,North,Email,1,1,0.01066793295866985,Lapsed
23492,2023-01-06,815,Bronze,North,Email,1,1,0.01012457694699456,Lapsed
23493,2022-10-21,892,Silver,North,Push,0,1,0.016973797164030524,Lapsed
23494,2024-06-23,281,Bronze,East,Email,1,0,0.005866067966279845,Lapsed
23495,2024-10-15,167,Bronze,North,Email,1,0,0.009376202707617642,Lapsed
23496,2024-10-20,162,Bronze,East,Push,1,1,0.0056223678464105455,Warm
23497,2023-09-28,550,Bronze,North,Email,1,1,0.01394634012396833,Lapsed
23498,2024-06-05,299,Bronze,East,Push,1,1,0.009324092755587623,Warm
23499,2023-09-06,572,Platinum,South,Email,1,1,0.022052092508722164,Lapsed
23500,2023-05-11,690,Silver,West,Push,0,0,0.016140585902374337,Lapsed
23501,2025-02-25,34,Gold,South,Push,1,1,0.011789978645766504,New
23502,2023-02-12,778,Bronze,West,Email,1,1,0.010726710571903851,Lapsed
23503,2025-02-04,55,Silver,East,Email,1,0,0.010012141004717097,New
23504,2024-11-22,129,Bronze,North,Email,1,1,0.0066096245669769755,Lapsed
23505,2023-06-10,660,Bronze,West,Email,0,1,0.008142232257321816,Lapsed
23506,2023-09-08,570,Gold,South,SMS,0,1,0.018203345468021263,Lapsed
23507,2022-11-01,881,Gold,East,Email,1,1,0.01917097730450593,Lapsed
23508,2023-10-25,523,Silver,East,Email,0,1,0.011750475812142062,Lapsed
23509,2024-03-04,392,Bronze,West,SMS,1,0,0.011375003134550588,Active
23510,2023-07-29,611,Silver,North,SMS,1,1,0.015611819244354072,Warm
23511,2023-05-09,692,Silver,North,Email,1,1,0.01753330811252857,Warm
23512,2023-07-27,613,Silver,West,Email,0,0,0.015697210173615733,Warm
23513,2024-04-13,352,Silver,South,Email,1,1,0.01239767298461516,Lapsed
23514,2022-11-18,864,Silver,East,Email,1,0,0.015458510797709882,Lapsed
23515,2024-06-12,292,Bronze,West,SMS,1,1,0.006577082549748748,Warm
23516,2024-05-04,331,Silver,North,Email,1,1,0.013223771337950382,Lapsed
23517,2024-07-03,271,Bronze,South,Email,1,1,0.010505530787760285,Lapsed
23518,2024-06-14,290,Silver,North,SMS,1,1,0.018010599438396186,Lapsed
23519,2024-08-28,215,Silver,West,Email,1,0,0.010812007146345068,Lapsed
23520,2023-10-13,535,Bronze,West,Email,1,0,0.012751303293292923,Lapsed
23521,2023-06-06,664,Bronze,West,Email,0,1,0.010779698938985055,Warm
23522,2024-02-22,403,Silver,South,Push,1,1,0.014762388780325555,Lapsed
23523,2022-12-20,832,Silver,South,Email,1,0,0.015111522017633348,Lapsed
23524,2024-01-14,442,Bronze,West,Email,0,1,0.008262364934048274,Lapsed
23525,2024-01-20,436,Bronze,West,Email,1,1,0.011128425573688738,Lapsed
23526,2024-12-31,90,Bronze,North,SMS,1,0,0.008680680634137882,Lapsed
23527,2023-01-05,816,Bronze,North,Email,1,1,0.011723641335013524,Warm
23528,2024-10-24,158,Silver,South,Email,1,0,0.0077449808323756045,Warm
23529,2024-10-09,173,Bronze,East,Email,0,0,0.008536508918974612,Lapsed
23530,2022-12-09,843,Bronze,South,SMS,1,1,0.01030762891574268,Warm
23531,2023-12-06,481,Bronze,North,Push,1,1,0.011646413421225361,Lapsed
23532,2025-01-01,89,Bronze,West,Email,1,0,0.009256037846019635,New
23533,2024-02-11,414,Bronze,South,Email,1,0,0.008807744030009647,Warm
23534,2023-10-05,543,Platinum,North,Email,1,1,0.024982930941115665,Lapsed
23535,2025-02-21,38,Silver,East,Email,1,1,0.010333200414081058,New
23536,2023-05-15,686,Silver,West,Push,1,1,0.013427609430904907,Warm
23537,2023-07-29,611,Bronze,East,Push,1,1,0.007698341171715353,Lapsed
23538,2025-02-19,40,Gold,West,Email,1,1,0.013410089405098422,New
23539,2023-09-10,568,Silver,West,SMS,1,0,0.01525189062847308,Lapsed
23540,2024-08-20,223,Bronze,North,SMS,1,0,0.008321027158042248,Warm
23541,2023-06-02,668,Silver,South,SMS,1,0,0.015192817149787893,Lapsed
23542,2024-04-07,358,Bronze,North,Email,1,1,0.011301439896003998,Warm
23543,2024-09-07,205,Gold,East,SMS,1,0,0.014598843202587766,Lapsed
23544,2023-12-17,470,Bronze,East,Email,1,0,0.013564545081550462,Warm
23545,2024-02-10,415,Gold,East,SMS,1,1,0.017600449028306347,Warm
23546,2024-05-08,327,Platinum,East,Email,1,1,0.024049552507549504,Lapsed
23547,2023-01-27,794,Silver,North,Push,1,0,0.017602208717549927,Warm
23548,2023-08-15,594,Gold,North,Email,1,1,0.021317659685840252,Lapsed
23549,2024-01-02,454,Bronze,South,Email,0,1,0.00751595736785314,Warm
23550,2024-08-17,226,Silver,North,Email,1,1,0.010363106073262482,Lapsed
23551,2023-10-24,524,Bronze,North,Email,1,0,0.01239026381761142,Lapsed
23552,2025-02-07,52,Bronze,West,Email,1,1,0.0072533739685454145,New
23553,2023-01-22,799,Bronze,East,SMS,1,0,0.009874553014427658,Lapsed
23554,2025-02-28,31,Silver,East,Email,1,0,0.011052477027504112,New
23555,2023-07-03,637,Silver,North,Email,1,1,0.016090195594027534,Warm
23556,2024-05-05,330,Bronze,West,Email,1,0,0.007989082498919614,Warm
23557,2023-06-15,655,Bronze,West,SMS,1,0,0.010800897486685064,Active
23558,2024-04-21,344,Bronze,South,SMS,1,0,0.009057738358971633,Warm
23559,2025-02-07,52,Silver,North,SMS,0,1,0.011959137949183385,New
23560,2022-11-27,855,Bronze,West,SMS,1,1,0.01154743620911034,Lapsed
23561,2023-05-05,696,Bronze,East,Email,1,0,0.011398716026663496,Warm
23562,2025-01-22,68,Platinum,West,Email,1,1,0.01849861561418582,New
23563,2025-02-01,58,Platinum,South,Push,1,0,0.011676731994000072,New
23564,2023-11-26,491,Silver,West,SMS,1,1,0.019085802626104653,Lapsed
23565,2022-11-20,862,Bronze,East,Push,1,1,0.008361807004087266,Lapsed
23566,2023-10-16,532,Silver,South,Push,1,0,0.011830056594384887,Lapsed
23567,2025-02-20,39,Silver,East,Email,1,0,0.00955900919697371,New
23568,2023-07-02,638,Bronze,South,Email,1,0,0.009350281120540089,Lapsed
23569,2024-02-23,402,Platinum,South,SMS,1,0,0.024412180983917155,Warm
23570,2023-08-24,585,Bronze,South,SMS,0,0,0.008858735144539817,Lapsed
23571,2024-05-01,334,Bronze,South,Email,0,0,0.007946153998825648,Warm
23572,2025-02-22,37,Silver,East,SMS,1,1,0.0099092483659523,New
23573,2025-02-14,45,Gold,North,Email,1,0,0.017225076769529706,New
23574,2023-08-30,579,Gold,South,Email,1,0,0.021459783110698943,Warm
23575,2023-08-27,582,Bronze,East,SMS,1,1,0.011749967001913907,Lapsed
23576,2024-05-25,310,Silver,South,Email,1,0,0.010053571040126169,Lapsed
23577,2024-12-20,101,Gold,North,Email,1,1,0.011447777247934715,Lapsed
23578,2023-04-29,702,Silver,East,Email,1,1,0.01342415135803814,Lapsed
23579,2024-10-21,161,Bronze,East,Email,0,1,0.004528328128818206,Warm
23580,2024-09-19,193,Silver,West,Email,1,1,0.009635398194335535,Lapsed
23581,2024-02-02,423,Gold,East,Email,1,0,0.015227790447981018,Lapsed
23582,2023-06-17,653,Bronze,East,SMS,1,0,0.012054878741256816,Active
23583,2022-10-18,895,Silver,North,Email,1,1,0.013618486393783123,Lapsed
23584,2023-09-04,574,Silver,North,Email,0,1,0.0181137760504268,Lapsed
23585,2022-11-17,865,Silver,East,SMS,1,1,0.015638159956532744,Lapsed
23586,2023-08-12,597,Bronze,South,SMS,0,1,0.010673454689028472,Lapsed
23587,2023-02-23,767,Bronze,South,SMS,1,1,0.012084847861050158,Active
23588,2024-09-29,183,Silver,South,Email,1,1,0.01032257404621676,Warm
23589,2025-01-11,79,Bronze,North,SMS,1,1,0.00833907119344194,New
23590,2023-07-28,612,Bronze,South,SMS,1,1,0.008917813928457578,Lapsed
23591,2022-11-04,878,Bronze,North,Email,0,1,0.013883050344719589,Lapsed
23592,2023-05-30,671,Bronze,East,Email,1,0,0.01400055629406453,Lapsed
23593,2024-05-07,328,Silver,East,Email,1,1,0.012495731612312431,Lapsed
23594,2024-01-01,455,Platinum,East,SMS,1,1,0.02526574386413395,Lapsed
23595,2024-11-24,127,Bronze,East,Email,1,0,0.008082236468231195,Lapsed
23596,2024-05-09,326,Bronze,East,SMS,1,0,0.011276608715246775,Warm
23597,2023-07-16,624,Bronze,West,Email,1,1,0.01140171886633018,Lapsed
23598,2024-10-08,174,Silver,North,SMS,1,0,0.011794668207380279,Lapsed
23599,2024-01-07,449,Bronze,West,Push,1,0,0.010123289147804877,Lapsed
23600,2024-06-22,282,Gold,South,Email,1,0,0.01722655881929576,Lapsed
23601,2023-12-30,457,Silver,East,Email,0,1,0.012452914353701224,Lapsed
23602,2023-05-07,694,Bronze,North,Email,0,0,0.012320184916471756,Lapsed
23603,2023-01-22,799,Bronze,North,Push,1,1,0.013911436584963455,Warm
23604,2024-03-10,386,Silver,West,Email,1,0,0.012290248005729315,Lapsed
23605,2023-03-13,749,Bronze,North,SMS,1,1,0.013452953585968194,Warm
23606,2023-06-29,641,Bronze,South,Email,1,0,0.013034519181122098,Lapsed
23607,2022-12-21,831,Bronze,North,Push,0,0,0.010196018566488616,Active
23608,2023-05-28,673,Silver,North,Email,1,1,0.015581338680902166,Warm
23609,2023-11-08,509,Silver,West,Email,0,1,0.014206225433292682,Lapsed
23610,2023-07-24,616,Gold,East,Push,1,1,0.020507525823751524,Lapsed
23611,2024-05-29,306,Bronze,East,Push,1,1,0.007470066178573976,Lapsed
23612,2023-07-25,615,Gold,South,Email,1,1,0.020928761807584115,Lapsed
23613,2023-06-24,646,Silver,North,Email,1,0,0.014843904627099742,Lapsed
23614,2023-09-17,561,Silver,East,Email,1,0,0.013188604066483985,Warm
