campaign_id,customer_id,exposed_flag,holdout_flag,converted_flag,revenue_in_window,segment_name,lifecycle,loyalty_tier,region,baseline_buy_prob_daily
C006,19780,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,North,0.02353509018791
C006,19791,1,0,1,16.15,Lapsed | Bronze,Lapsed,Bronze,North,0.0148586605496211
C006,19794,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.0137240147209045
C006,19800,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.012794559101147
C006,19815,0,1,0,0.0,Lapsed | Silver,Lapsed,Silver,West,0.0144170822572875
C006,19816,1,0,0,0.0,Active | Silver,Active,Silver,West,0.0137509713199702
C006,19823,0,1,0,0.0,Warm | Silver,Warm,Silver,West,0.0138055189032953
C006,19826,1,0,1,48.42,Warm | Gold,Warm,Gold,North,0.0205874270722853
C006,19830,1,0,1,25.26,Lapsed | Bronze,Lapsed,Bronze,West,0.0088845184677529
C006,19831,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.0121080808394965
C006,19835,0,1,0,0.0,Warm | Gold,Warm,Gold,East,0.0134099571359452
C006,19841,1,0,1,44.24,Active | Silver,Active,Silver,North,0.014580006002206
C006,19842,1,0,1,19.24,Active | Bronze,Active,Bronze,West,0.0111496013981951
C006,19845,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.0122822834187759
C006,19846,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.009124482217069
C006,19847,1,0,0,0.0,Warm | Bronze,Warm,Bronze,West,0.0082571252695266
C006,19849,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,North,0.0158018060111012
C006,19851,1,0,1,34.11,Warm | Gold,Warm,Gold,West,0.0162096973958759
C006,19852,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0102051415469613
C006,19853,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,South,0.0157369643381612
C006,19856,1,0,0,0.0,New | Gold,New,Gold,West,0.0135686070511402
C006,19859,1,0,0,0.0,Warm | Bronze,Warm,Bronze,North,0.0124556838527667
C006,19868,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.0094337382984825
C006,19877,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,West,0.0178458516723434
C006,19880,1,0,1,36.5,Lapsed | Bronze,Lapsed,Bronze,West,0.0117377136900893
C006,19882,1,0,1,14.77,Lapsed | Bronze,Lapsed,Bronze,South,0.0106049164802791
C006,19885,1,0,0,0.0,Lapsed | Platinum,Lapsed,Platinum,West,0.0235962728039547
C006,19890,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0115092186544516
C006,19891,0,1,0,0.0,Warm | Bronze,Warm,Bronze,North,0.0118032539337644
C006,19892,1,0,0,0.0,New | Silver,New,Silver,South,0.0099365901919665
C006,19894,1,0,1,17.2,Lapsed | Bronze,Lapsed,Bronze,North,0.0124850046829972
C006,19898,1,0,1,27.6,Lapsed | Bronze,Lapsed,Bronze,North,0.0098324166675334
C006,19902,1,0,0,0.0,New | Silver,New,Silver,West,0.0093914977826977
C006,19914,0,1,0,0.0,Warm | Silver,Warm,Silver,West,0.0160287276241781
C006,19918,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,East,0.0169963592241621
C006,19919,1,0,0,0.0,Lapsed | Platinum,Lapsed,Platinum,North,0.02203188719916
C006,19920,1,0,0,0.0,Warm | Gold,Warm,Gold,West,0.0190050448050466
C006,19929,1,0,0,0.0,Warm | Bronze,Warm,Bronze,West,0.0135926843053342
C006,19932,1,0,0,0.0,New | Bronze,New,Bronze,West,0.0071785874604439
C006,19940,1,0,0,0.0,Warm | Silver,Warm,Silver,South,0.0126330579852076
C006,19942,1,0,0,0.0,Warm | Silver,Warm,Silver,North,0.0168131754182739
C006,19943,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.0107812520647757
C006,19951,1,0,0,0.0,Active | Bronze,Active,Bronze,East,0.0128070490817891
C006,19956,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,East,0.0161835717530867
C006,19959,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,South,0.0169525896586902
C006,19974,1,0,1,6.8,Lapsed | Silver,Lapsed,Silver,North,0.0150014548263797
C006,19993,1,0,0,0.0,New | Gold,New,Gold,South,0.0129632380383853
C006,19995,1,0,1,18.61,Lapsed | Silver,Lapsed,Silver,North,0.0155497004400472
C006,19998,1,0,0,0.0,Warm | Bronze,Warm,Bronze,West,0.0104958684449718
C006,20001,1,0,0,0.0,New | Gold,New,Gold,West,0.0104592749507522
C006,20002,1,0,0,0.0,Warm | Gold,Warm,Gold,East,0.0206241079083086
C006,20003,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,South,0.0114574501069867
C006,20007,1,0,0,0.0,Warm | Platinum,Warm,Platinum,East,0.0239258438057437
C006,20008,1,0,1,17.5,New | Silver,New,Silver,West,0.0122630385712205
C006,20010,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.0071156643734974
C006,20011,1,0,0,0.0,Warm | Gold,Warm,Gold,North,0.0233049115427752
C006,20025,1,0,0,0.0,New | Bronze,New,Bronze,North,0.0085362180490662
C006,20031,1,0,1,12.35,Warm | Silver,Warm,Silver,North,0.0143637164793362
C006,20035,1,0,0,0.0,Warm | Bronze,Warm,Bronze,North,0.0112188768087572
C006,20036,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,West,0.0149584725423049
C006,20038,1,0,0,0.0,Warm | Silver,Warm,Silver,North,0.0115632471209417
C006,20040,1,0,1,30.53,Warm | Platinum,Warm,Platinum,South,0.024296713516883
C006,20045,1,0,0,0.0,Active | Silver,Active,Silver,South,0.0135495685002814
C006,20047,1,0,1,9.62,New | Bronze,New,Bronze,West,0.0083417910488925
C006,20048,1,0,0,0.0,Warm | Platinum,Warm,Platinum,East,0.0259032074349689
C006,20051,1,0,0,0.0,New | Silver,New,Silver,East,0.0125057769926659
C006,20063,1,0,1,14.02,Lapsed | Gold,Lapsed,Gold,East,0.0150718713346997
C006,20065,0,1,0,0.0,Lapsed | Gold,Lapsed,Gold,East,0.0247800313413571
C006,20067,0,1,0,0.0,Lapsed | Silver,Lapsed,Silver,North,0.0147247042007942
C006,20071,1,0,1,25.4,Lapsed | Bronze,Lapsed,Bronze,North,0.0114985057500744
C006,20082,1,0,0,0.0,New | Silver,New,Silver,West,0.0040990811742161
C006,20083,0,1,0,0.0,Warm | Gold,Warm,Gold,West,0.017420205031704
C006,20085,1,0,0,0.0,Warm | Bronze,Warm,Bronze,North,0.0087403482438444
C006,20087,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,North,0.0133177314531123
C006,20091,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,South,0.0101051850683494
C006,20094,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,East,0.0155445971065106
C006,20098,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,South,0.0153221746062038
C006,20102,0,1,0,0.0,New | Bronze,New,Bronze,East,0.0065057040881758
C006,20104,1,0,0,0.0,New | Silver,New,Silver,West,0.0111233672928326
C006,20105,1,0,0,0.0,Lapsed | Platinum,Lapsed,Platinum,North,0.0236689610988739
C006,20106,0,1,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.0126551921070449
C006,20109,0,1,0,0.0,Warm | Silver,Warm,Silver,North,0.0149224098301578
C006,20114,0,1,0,0.0,New | Bronze,New,Bronze,South,0.009432243987046
C006,20119,0,1,0,0.0,Warm | Silver,Warm,Silver,West,0.0170413077250382
C006,20129,1,0,1,96.29,Lapsed | Gold,Lapsed,Gold,East,0.0186301890809938
C006,20131,1,0,0,0.0,Warm | Gold,Warm,Gold,North,0.0218734039906558
C006,20138,1,0,1,28.86,Lapsed | Silver,Lapsed,Silver,South,0.0135205235374176
C006,20145,1,0,1,32.52,Warm | Bronze,Warm,Bronze,North,0.0114675913741948
C006,20151,1,0,0,0.0,Warm | Silver,Warm,Silver,East,0.0143338529968367
C006,20157,1,0,0,0.0,New | Gold,New,Gold,East,0.0148920505482779
C006,20163,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,East,0.0191331241205176
C006,20165,1,0,0,0.0,Warm | Gold,Warm,Gold,East,0.0209718639613925
C006,20166,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,South,0.0176676754167662
C006,20169,1,0,1,25.64,Lapsed | Bronze,Lapsed,Bronze,South,0.0110628482066559
C006,20171,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,West,0.0158072009341572
C006,20173,1,0,0,0.0,Active | Bronze,Active,Bronze,East,0.0126108763285874
C006,20176,0,1,1,4.48,Lapsed | Bronze,Lapsed,Bronze,South,0.0134748573247297
C006,20184,1,0,1,23.71,Warm | Silver,Warm,Silver,West,0.013065019099329
C006,20185,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.0099259083053691
C006,20187,0,1,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.0101405115916167
C006,20188,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,West,0.0226955737186706
C006,20193,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.0164159008552666
C006,20196,1,0,0,0.0,Active | Silver,Active,Silver,South,0.0157253639112744
C006,20205,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,East,0.0136945919105585
C006,20206,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,East,0.0157602163011317
C006,20214,1,0,1,35.84,Warm | Bronze,Warm,Bronze,North,0.0127207030334925
C006,20221,1,0,1,14.28,Lapsed | Bronze,Lapsed,Bronze,North,0.0074357977146248
C006,20230,1,0,0,0.0,New | Gold,New,Gold,North,0.0169900883654848
C006,20236,1,0,0,0.0,Warm | Silver,Warm,Silver,West,0.0152911367332824
C006,20241,1,0,0,0.0,New | Bronze,New,Bronze,North,0.0088354665591292
C006,20243,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,South,0.0094902944462471
C006,20246,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0055739790103829
C006,20247,1,0,0,0.0,New | Bronze,New,Bronze,West,0.0105427369834928
C006,20249,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,South,0.0146586463423102
C006,20252,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,North,0.0207726682653035
C006,20253,1,0,0,0.0,Warm | Silver,Warm,Silver,East,0.0119068992820946
C006,20261,1,0,1,11.92,Lapsed | Bronze,Lapsed,Bronze,South,0.01167272074565
C006,20264,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,South,0.0042150784385906
C006,20265,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.0130488889964198
C006,20268,1,0,0,0.0,Warm | Gold,Warm,Gold,East,0.0208915235368321
C006,20273,1,0,1,10.54,Warm | Silver,Warm,Silver,East,0.0133216725005105
C006,20276,1,0,1,22.91,Warm | Silver,Warm,Silver,South,0.0169423576209037
C006,20278,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,East,0.0125652449045581
C006,20283,1,0,1,29.31,Lapsed | Silver,Lapsed,Silver,North,0.0169054584027856
C006,20286,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,South,0.0131968352614374
C006,20289,1,0,1,63.36,Warm | Gold,Warm,Gold,South,0.0174889620334211
C006,20293,1,0,0,0.0,Warm | Bronze,Warm,Bronze,South,0.0136851820882755
C006,20294,1,0,1,15.3,New | Bronze,New,Bronze,North,0.0065433482333007
C006,20296,1,0,0,0.0,New | Bronze,New,Bronze,North,0.0070577661570542
C006,20301,1,0,1,15.85,New | Gold,New,Gold,East,0.0138223492480923
C006,20302,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.013790743597288
C006,20304,1,0,1,30.65,Warm | Silver,Warm,Silver,West,0.0161009043570616
C006,20312,1,0,1,45.31,Lapsed | Bronze,Lapsed,Bronze,East,0.0099815971254843
C006,20315,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0103138991806643
C006,20317,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.0103064233480729
C006,20322,1,0,1,50.16,Lapsed | Bronze,Lapsed,Bronze,West,0.0078285886230789
C006,20323,1,0,0,0.0,New | Silver,New,Silver,South,0.0087604845007777
C006,20328,1,0,0,0.0,Active | Silver,Active,Silver,West,0.0172581530769949
C006,20329,1,0,1,7.0,New | Bronze,New,Bronze,North,0.0082901407365888
C006,20330,1,0,0,0.0,Warm | Bronze,Warm,Bronze,South,0.0076384066064104
C006,20331,1,0,0,0.0,Active | Silver,Active,Silver,South,0.0160811153039351
C006,20336,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,West,0.0224113061264053
C006,20340,1,0,0,0.0,Warm | Silver,Warm,Silver,West,0.0099803373802782
C006,20341,1,0,0,0.0,Active | Silver,Active,Silver,East,0.0153512589963928
C006,20344,0,1,1,20.7,Lapsed | Silver,Lapsed,Silver,East,0.0143855373201656
C006,20345,1,0,0,0.0,Warm | Bronze,Warm,Bronze,North,0.0114411498837352
C006,20351,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,South,0.010244739602169
C006,20358,1,0,0,0.0,Warm | Gold,Warm,Gold,East,0.0168172291867515
C006,20360,1,0,0,0.0,Warm | Gold,Warm,Gold,East,0.0185337436016323
C006,20362,1,0,1,54.64,Lapsed | Bronze,Lapsed,Bronze,North,0.0128818173873741
C006,20363,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,East,0.0150465094379508
C006,20368,1,0,0,0.0,New | Bronze,New,Bronze,North,0.011521909794784
C006,20371,1,0,0,0.0,Warm | Silver,Warm,Silver,South,0.0157654925424791
C006,20376,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.0121053091627563
C006,20380,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,North,0.0174483984460151
C006,20381,1,0,0,0.0,Warm | Bronze,Warm,Bronze,South,0.0094628242679931
C006,20390,0,1,0,0.0,New | Platinum,New,Platinum,North,0.0123466929138263
C006,20392,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,South,0.01943388665845
C006,20395,1,0,0,0.0,Active | Silver,Active,Silver,South,0.0143721978293758
C006,20401,1,0,1,13.55,Active | Bronze,Active,Bronze,East,0.010008745081303
C006,20413,1,0,0,0.0,New | Gold,New,Gold,West,0.0138578764691146
C006,20414,1,0,0,0.0,Lapsed | Platinum,Lapsed,Platinum,North,0.0242714191059775
C006,20420,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,East,0.0152691552000981
C006,20422,1,0,0,0.0,New | Gold,New,Gold,North,0.014271641461647
C006,20425,0,1,1,12.74,Lapsed | Gold,Lapsed,Gold,North,0.0198866742214545
C006,20427,1,0,0,0.0,New | Bronze,New,Bronze,West,0.0071679441895882
C006,20431,1,0,0,0.0,Warm | Silver,Warm,Silver,North,0.017400214970413
C006,20433,1,0,0,0.0,New | Bronze,New,Bronze,East,0.0077638941565965
C006,20436,1,0,0,0.0,New | Platinum,New,Platinum,East,0.0170228145022086
C006,20437,0,1,0,0.0,Warm | Bronze,Warm,Bronze,South,0.0075575899719667
C006,20438,0,1,0,0.0,New | Silver,New,Silver,South,0.0105830119595191
C006,20439,1,0,0,0.0,New | Silver,New,Silver,East,0.0079857743931256
C006,20440,1,0,0,0.0,Warm | Silver,Warm,Silver,South,0.0153327014994819
C006,20448,1,0,1,48.24,Lapsed | Silver,Lapsed,Silver,East,0.0103487951425593
C006,20451,1,0,0,0.0,Warm | Bronze,Warm,Bronze,East,0.0126450753852874
C006,20453,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,West,0.0136093030144198
C006,20454,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,East,0.0199009125921639
C006,20455,0,1,0,0.0,Lapsed | Silver,Lapsed,Silver,North,0.0130305490491908
C006,20458,1,0,0,0.0,New | Bronze,New,Bronze,West,0.0097432704738653
C006,20460,1,0,1,39.31,Lapsed | Platinum,Lapsed,Platinum,West,0.0200100840525091
C006,20464,1,0,1,22.5,Warm | Gold,Warm,Gold,West,0.0236109039748522
C006,20466,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.0105267204764146
C006,20470,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,South,0.020216700470999
C006,20471,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,South,0.0196844306081593
C006,20475,1,0,0,0.0,Warm | Bronze,Warm,Bronze,South,0.0051268266964729
C006,20476,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.0079288644473698
C006,20478,1,0,0,0.0,Active | Bronze,Active,Bronze,South,0.0095869871391421
C006,20487,1,0,0,0.0,Warm | Gold,Warm,Gold,North,0.0229184342397999
C006,20494,1,0,0,0.0,New | Gold,New,Gold,West,0.0156948929129732
C006,20495,1,0,0,0.0,Warm | Silver,Warm,Silver,East,0.0141187801430569
C006,20498,0,1,0,0.0,New | Bronze,New,Bronze,North,0.0132366402197925
C006,20500,1,0,0,0.0,Lapsed | Platinum,Lapsed,Platinum,South,0.0234955533073096
C006,20501,0,1,0,0.0,New | Bronze,New,Bronze,South,0.0082206380232638
C006,20507,1,0,0,0.0,Warm | Gold,Warm,Gold,South,0.0176750087567128
C006,20508,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,South,0.0106191417106401
C006,20511,1,0,0,0.0,Active | Gold,Active,Gold,West,0.0187704091433808
C006,20512,0,1,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.0077944835054507
C006,20513,1,0,0,0.0,Active | Bronze,Active,Bronze,North,0.0119968363943309
C006,20515,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0085877233615044
C006,20516,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,West,0.0185260535941738
C006,20519,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0121815191939811
C006,20521,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,North,0.0149703033599042
C006,20526,0,1,0,0.0,New | Bronze,New,Bronze,North,0.0073731942899078
C006,20537,1,0,0,0.0,Warm | Gold,Warm,Gold,West,0.0195339458211392
C006,20545,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.0131080019607511
C006,20550,1,0,0,0.0,Warm | Silver,Warm,Silver,North,0.0127861385623394
C006,20558,1,0,0,0.0,New | Silver,New,Silver,South,0.0075095539287849
C006,20559,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,South,0.0120270065914942
C006,20564,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,North,0.0138805658919538
C006,20565,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,South,0.015279152022221
C006,20568,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.012288188921978
C006,20573,1,0,1,13.17,Lapsed | Silver,Lapsed,Silver,South,0.01385592139091
C006,20581,1,0,1,43.26,Active | Silver,Active,Silver,West,0.0124006692376891
C006,20590,1,0,0,0.0,New | Silver,New,Silver,West,0.0075726476619236
C006,20593,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0123218342076833
C006,20594,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,East,0.020119759906523
C006,20597,1,0,0,0.0,Warm | Bronze,Warm,Bronze,East,0.0090698769214476
C006,20599,1,0,1,21.22,Lapsed | Silver,Lapsed,Silver,West,0.0160101538784038
C006,20600,1,0,0,0.0,Warm | Bronze,Warm,Bronze,North,0.0125165761009539
C006,20602,1,0,0,0.0,Warm | Gold,Warm,Gold,North,0.0188704020388774
C006,20604,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,South,0.0120004144879124
C006,20606,0,1,0,0.0,Warm | Silver,Warm,Silver,East,0.0141519020426478
C006,20607,1,0,1,26.74,Active | Bronze,Active,Bronze,West,0.0111407498352044
C006,20609,1,0,0,0.0,Warm | Silver,Warm,Silver,North,0.011988323291739
C006,20611,1,0,1,32.06,Lapsed | Gold,Lapsed,Gold,East,0.0193114008508202
C006,20612,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,South,0.0202540116080601
C006,20615,1,0,1,17.96,Warm | Bronze,Warm,Bronze,North,0.0101283212283358
C006,20621,1,0,0,0.0,New | Bronze,New,Bronze,South,0.0107733575765385
C006,20644,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,West,0.0154604278260256
C006,20645,1,0,0,0.0,Warm | Gold,Warm,Gold,North,0.023809585939557
C006,20651,1,0,1,13.04,Lapsed | Bronze,Lapsed,Bronze,North,0.0124213752895999
C006,20652,1,0,1,25.71,New | Silver,New,Silver,South,0.0078758024838842
C006,20654,1,0,0,0.0,Warm | Silver,Warm,Silver,North,0.0135726413656087
C006,20656,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0083768407900946
C006,20657,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0128295092957541
C006,20661,1,0,0,0.0,Warm | Silver,Warm,Silver,East,0.014919903210905
C006,20663,1,0,0,0.0,New | Bronze,New,Bronze,East,0.0059358632362753
C006,20664,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.0112729279886745
C006,20668,0,1,0,0.0,New | Silver,New,Silver,South,0.0068718441556931
C006,20673,1,0,1,36.26,Warm | Bronze,Warm,Bronze,West,0.014247304301691
C006,20674,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,East,0.0209083153193034
C006,20675,1,0,0,0.0,Active | Bronze,Active,Bronze,West,0.011425385027602
C006,20679,1,0,0,0.0,Warm | Bronze,Warm,Bronze,North,0.0087622171101142
C006,20682,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.0137858365423617
C006,20685,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.0106840321245353
C006,20686,1,0,0,0.0,New | Bronze,New,Bronze,East,0.0099464618410657
C006,20688,0,1,0,0.0,Warm | Gold,Warm,Gold,East,0.0183977609728792
C006,20692,1,0,0,0.0,Warm | Bronze,Warm,Bronze,East,0.0088788729748987
C006,20694,1,0,0,0.0,Warm | Bronze,Warm,Bronze,West,0.0113803390691822
C006,20695,1,0,0,0.0,New | Platinum,New,Platinum,North,0.0181507380282078
C006,20702,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,East,0.0152119644102644
C006,20711,1,0,0,0.0,Warm | Bronze,Warm,Bronze,East,0.0104814052350797
C006,20714,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0101826218693902
C006,20715,1,0,1,21.15,Warm | Silver,Warm,Silver,West,0.0124794896791604
C006,20717,1,0,0,0.0,Warm | Bronze,Warm,Bronze,East,0.009563329040714
C006,20721,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,West,0.0170015542695845
C006,20722,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,East,0.021683418047187
C006,20728,1,0,1,14.36,Warm | Gold,Warm,Gold,West,0.0211924016896864
C006,20732,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,South,0.0120252254774568
C006,20733,1,0,1,25.45,Lapsed | Platinum,Lapsed,Platinum,East,0.0247978267390401
C006,20734,0,1,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0126705614481624
C006,20736,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,North,0.0163971865929001
C006,20737,1,0,0,0.0,New | Bronze,New,Bronze,West,0.0072216667329094
C006,20739,1,0,1,29.91,New | Platinum,New,Platinum,North,0.0193981948356568
C006,20741,1,0,1,56.900000000000006,Warm | Silver,Warm,Silver,East,0.018450903494171
C006,20742,1,0,0,0.0,Warm | Silver,Warm,Silver,East,0.0106644771175325
C006,20750,0,1,0,0.0,Lapsed | Gold,Lapsed,Gold,North,0.0164164647118536
C006,20751,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,East,0.0178987363844415
C006,20752,1,0,1,4.28,Lapsed | Bronze,Lapsed,Bronze,North,0.0103147013086035
C006,20753,0,1,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0083463019913801
C006,20760,0,1,0,0.0,New | Silver,New,Silver,West,0.0109133286849378
C006,20763,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.0156293553210227
C006,20766,1,0,0,0.0,New | Silver,New,Silver,West,0.009742618137498
C006,20771,1,0,0,0.0,New | Platinum,New,Platinum,South,0.0164129507833848
C006,20779,1,0,1,25.11,Warm | Silver,Warm,Silver,West,0.0164223490567451
C006,20782,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.0139875538153057
C006,20783,1,0,1,6.36,Lapsed | Silver,Lapsed,Silver,East,0.0142322857433115
C006,20786,0,1,0,0.0,Warm | Bronze,Warm,Bronze,West,0.014602659437373
C006,20791,1,0,0,0.0,Warm | Silver,Warm,Silver,West,0.0123590253496679
C006,20792,1,0,0,0.0,Warm | Silver,Warm,Silver,West,0.0138007999338545
C006,20804,1,0,0,0.0,Lapsed | Platinum,Lapsed,Platinum,West,0.0162642613548075
C006,20805,1,0,0,0.0,Warm | Bronze,Warm,Bronze,North,0.0116972681675254
C006,20809,1,0,0,0.0,New | Platinum,New,Platinum,West,0.0131386707811356
C006,20812,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,West,0.0158884226067692
C006,20818,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,West,0.0239720286261398
C006,20820,1,0,1,13.41,Warm | Bronze,Warm,Bronze,North,0.0074420965468558
C006,20821,1,0,1,8.05,Lapsed | Gold,Lapsed,Gold,North,0.0198253859484033
C006,20822,1,0,1,12.83,Warm | Bronze,Warm,Bronze,East,0.0096818287087775
C006,20826,1,0,0,0.0,Warm | Bronze,Warm,Bronze,South,0.0086179308814832
C006,20828,1,0,0,0.0,Lapsed | Platinum,Lapsed,Platinum,South,0.0225499079175748
C006,20830,1,0,0,0.0,Warm | Gold,Warm,Gold,South,0.0179918199397763
C006,20839,0,1,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.0114182300996503
C006,20840,1,0,0,0.0,Lapsed | Platinum,Lapsed,Platinum,West,0.0235154194699114
C006,20841,0,1,0,0.0,Lapsed | Gold,Lapsed,Gold,West,0.0206113953161391
C006,20847,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,South,0.0154820266775243
C006,20856,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,North,0.017921576068698
C006,20857,1,0,0,0.0,Warm | Platinum,Warm,Platinum,North,0.0220247433868939
C006,20862,1,0,1,35.5,New | Silver,New,Silver,North,0.0114586961783623
C006,20877,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,West,0.0174374762266272
C006,20879,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0131538393797322
C006,20881,0,1,1,6.08,New | Bronze,New,Bronze,South,0.0093854492627875
C006,20882,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,North,0.0135470902837969
C006,20884,1,0,0,0.0,Warm | Bronze,Warm,Bronze,West,0.013448213504894
C006,20887,1,0,0,0.0,Warm | Bronze,Warm,Bronze,West,0.0099274947885264
C006,20888,1,0,1,17.44,Lapsed | Platinum,Lapsed,Platinum,East,0.0237698361743005
C006,20890,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,North,0.0213990200171716
C006,20891,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0117959518986369
C006,20898,0,1,0,0.0,New | Gold,New,Gold,West,0.0120606366823929
C006,20899,0,1,0,0.0,Lapsed | Bronze,Lapsed,Bronze,South,0.0094379606459492
